win_rate,expected_win_rate,successful_win_rate,successful_loss_rate,bluff_rate,skill_average,skill balance,efficiency,gains,loss,nb_hands,elapse_time [s]
1.000000,0.000000,0.000000,0.000000,1.000000,0.200000,0.800000,0.160000,1.000000,0.000000,100,0
0.860000,0.340000,1.000000,0.212121,0.787879,0.642424,0.290909,0.186887,0.695652,0.000000,100,4
0.880000,0.530000,1.000000,0.085106,0.744681,0.582979,0.176596,0.102952,0.580645,0.000000,100,45
