win_rate,expected_win_rate,successful_win_rate,successful_loss_rate,bluff_rate,skill_average,skill balance,efficiency,gains,loss,nb_hands,elapse_time [s]
0.300000,0.300000,1.000000,1.000000,0.000000,0.800000,0.800000,0.640000,0.000000,0.666667,10,3443
0.200000,0.300000,0.666667,1.000000,0.000000,0.666667,0.566667,0.377778,0.000000,0.666667,10,2938
0.100000,0.400000,0.250000,1.000000,0.000000,0.500000,0.275000,0.137500,0.000000,0.600000,10,3356
0.500000,0.600000,0.666667,0.750000,0.250000,0.616667,0.841667,0.519028,0.000000,0.428571,10,3570
0.600000,0.900000,0.666667,1.000000,0.000000,0.666667,0.566667,0.377778,0.000000,0.142857,10,3634
0.200000,0.400000,0.500000,1.000000,0.000000,0.600000,0.450000,0.270000,0.000000,0.800000,10,3376
0.500000,0.600000,0.833333,1.000000,0.000000,0.733333,0.683333,0.501111,0.142857,0.285714,10,3444
0.200000,0.500000,0.400000,1.000000,0.000000,0.560000,0.380000,0.212800,0.000000,0.500000,10,3307
0.400000,0.600000,0.666667,1.000000,0.000000,0.666667,0.566667,0.377778,0.000000,0.333333,10,3321
0.400000,0.700000,0.571429,1.000000,0.000000,0.628571,0.500000,0.314286,0.000000,0.428571,10,3378
0.200000,0.500000,0.200000,0.600000,0.200000,0.360000,0.640000,0.230400,0.000000,0.600000,10,3365
0.500000,0.800000,0.625000,1.000000,0.000000,0.650000,0.537500,0.349375,0.000000,0.166667,10,3575
0.600000,0.700000,0.857143,0.666667,0.000000,0.609524,0.695238,0.423764,0.000000,0.200000,10,4175
0.200000,0.400000,0.500000,1.000000,0.000000,0.600000,0.450000,0.270000,0.000000,0.750000,10,2905
0.300000,0.500000,0.600000,1.000000,0.000000,0.640000,0.520000,0.332800,0.000000,0.600000,10,3590
0.300000,0.500000,0.600000,0.600000,0.000000,0.480000,0.880000,0.422400,0.200000,0.200000,10,3517
0.600000,0.600000,1.000000,1.000000,0.000000,0.800000,0.800000,0.640000,0.142857,0.142857,10,3609
0.500000,0.600000,0.833333,1.000000,0.000000,0.733333,0.683333,0.501111,0.000000,0.200000,10,3546
0.200000,0.600000,0.333333,1.000000,0.000000,0.533333,0.333333,0.177778,0.000000,0.333333,10,3124
0.100000,0.400000,0.250000,0.833333,0.000000,0.433333,0.425000,0.184167,0.000000,0.750000,10,3018
0.400000,0.700000,0.571429,1.000000,0.000000,0.628571,0.500000,0.314286,0.000000,0.600000,10,3486
0.500000,0.400000,1.000000,0.666667,0.166667,0.700000,0.600000,0.420000,0.000000,0.333333,10,4028
0.300000,0.500000,0.400000,0.800000,0.200000,0.520000,0.600000,0.312000,0.000000,0.600000,10,3282
0.400000,0.500000,0.800000,1.000000,0.000000,0.720000,0.660000,0.475200,0.000000,0.333333,10,3185
0.200000,0.500000,0.400000,1.000000,0.000000,0.560000,0.380000,0.212800,0.000000,0.500000,10,3144
0.000000,0.200000,0.000000,1.000000,0.000000,0.400000,0.100000,0.040000,0.000000,1.000000,10,2696
0.500000,0.700000,0.714286,1.000000,0.000000,0.685714,0.600000,0.411429,0.000000,0.400000,10,3592
0.300000,0.400000,0.500000,0.833333,0.166667,0.566667,0.633333,0.358889,0.000000,0.571429,10,3057
0.400000,0.600000,0.500000,0.500000,0.250000,0.450000,0.950000,0.427500,0.000000,0.500000,10,3837
0.300000,0.500000,0.600000,1.000000,0.000000,0.640000,0.520000,0.332800,0.000000,0.666667,10,3087
0.200000,0.600000,0.333333,0.750000,0.000000,0.433333,0.558333,0.241944,0.000000,0.666667,10,3312
0.300000,0.400000,0.750000,1.000000,0.000000,0.700000,0.625000,0.437500,0.000000,0.000000,10,3415
0.300000,0.500000,0.600000,1.000000,0.000000,0.640000,0.520000,0.332800,0.000000,1.000000,10,3376
0.700000,0.400000,0.750000,0.166667,0.666667,0.500000,0.475000,0.237500,0.000000,0.000000,10,3781
0.200000,0.600000,0.333333,1.000000,0.000000,0.533333,0.333333,0.177778,0.000000,0.666667,10,3118
0.300000,0.500000,0.600000,1.000000,0.000000,0.640000,0.520000,0.332800,0.000000,0.500000,10,3315
0.300000,0.500000,0.600000,0.800000,0.000000,0.560000,0.700000,0.392000,0.000000,0.714286,10,3312
0.300000,0.400000,0.750000,1.000000,0.000000,0.700000,0.625000,0.437500,0.000000,0.333333,10,2820
0.500000,0.700000,0.714286,1.000000,0.000000,0.685714,0.600000,0.411429,0.000000,0.333333,10,3843
0.500000,0.700000,0.714286,1.000000,0.000000,0.685714,0.600000,0.411429,0.000000,0.500000,10,3513
0.300000,0.500000,0.600000,1.000000,0.000000,0.640000,0.520000,0.332800,0.000000,1.000000,10,3454
0.100000,0.400000,0.250000,0.833333,0.000000,0.433333,0.425000,0.184167,0.000000,1.000000,10,3131
0.300000,0.500000,0.600000,0.600000,0.000000,0.480000,0.880000,0.422400,0.000000,0.333333,10,3356
0.300000,0.600000,0.500000,1.000000,0.000000,0.600000,0.450000,0.270000,0.000000,0.600000,10,3485
0.300000,0.500000,0.600000,1.000000,0.000000,0.640000,0.520000,0.332800,0.000000,0.500000,10,3378
0.300000,0.600000,0.500000,1.000000,0.000000,0.600000,0.450000,0.270000,0.000000,0.750000,10,3483
0.200000,0.800000,0.250000,1.000000,0.000000,0.500000,0.275000,0.137500,0.000000,0.714286,10,3136
0.400000,0.400000,0.750000,0.833333,0.166667,0.666667,0.808333,0.538889,0.000000,0.333333,10,3247
0.400000,0.500000,0.800000,1.000000,0.000000,0.720000,0.660000,0.475200,0.200000,0.400000,10,3547
0.400000,0.400000,1.000000,0.833333,0.000000,0.733333,0.683333,0.501111,0.000000,0.500000,10,3619
0.100000,0.400000,0.250000,1.000000,0.000000,0.500000,0.275000,0.137500,0.000000,1.000000,10,2802
0.500000,0.700000,0.714286,1.000000,0.000000,0.685714,0.600000,0.411429,0.000000,0.285714,10,3554
0.200000,0.500000,0.400000,0.800000,0.000000,0.480000,0.560000,0.268800,0.000000,0.400000,10,3261
0.400000,0.600000,0.666667,1.000000,0.000000,0.666667,0.566667,0.377778,0.000000,0.400000,10,3686
0.500000,0.700000,0.714286,1.000000,0.000000,0.685714,0.600000,0.411429,0.000000,0.166667,10,3595
